 NPM(K)    PM(M)      WS(M)     CPU(s)      Id  SI ProcessName
     10     1,91       8,01       0,00    4176   0 svchost
     12     4,04       9,44       0,00    4220   0 svchost
     18     8,31      33,83       0,77    4304   1 svchost
      7     1,62       6,53       0,00    4308   0 svchost
     25     3,59      12,83       0,00    4320   0 svchost
     23     8,67      34,79       0,84    4372   1 svchost
      9     1,53       6,55       0,00    4460   0 svchost
      7     1,25       5,49       0,00    4468   0 svchost
     25    15,56      30,01       0,00    4476   0 svchost
     13     2,66       7,93       0,00    4484   0 svchost
     18    13,84      21,02       0,00    4520   0 svchost
     19     4,46      20,37       0,00    4536   0 svchost
      8     1,59       7,03       0,00    4544   0 svchost
     16     2,77      10,50       0,00    4556   0 svchost
     16    10,22      21,36       0,00    4992   0 svchost
     11     2,64      11,52       0,00    5000   0 svchost
     11     2,26       8,89       0,00    5004   0 svchost
     14     3,11      16,32       0,00    5036   0 svchost
     12     2,26       7,33       0,00    5080   0 svchost
      7     1,24       5,30       0,00    5112   0 svchost
      9     1,61       7,24       0,00    5160   0 svchost
     26     3,57      13,22       0,00    5496   0 svchost
     22     2,02       7,39       0,00    6184   0 svchost
     12     2,39      10,12       0,00    6760   0 svchost
     24     4,70      17,75       0,00    7400   0 svchost
      9     1,77       7,90       0,00    7584   0 svchost
     15     4,54      21,70       0,00    7640   0 svchost
     20     2,71      11,41       0,00    7772   0 svchost
     16     4,05      14,26       0,00    9220   0 svchost
     11     2,13       8,57       0,00    9360   0 svchost
     12     3,20      16,48       0,11    9516   1 svchost
     11     2,02       8,68       0,00    9648   0 svchost
     12     2,23      10,50       0,00    9704   0 svchost
     11     2,40       9,40       0,00   11968   0 svchost
     10     1,80       8,94       0,00   12316   0 svchost
     25     5,32      20,71       0,50   12784   1 svchost
     11     2,23      12,95       0,00   13192   0 svchost
     78    23,28      42,39       0,00   13476   0 svchost
     20     6,86      21,29       0,88   13504   1 svchost
      9     1,54      10,25       0,00   13516   0 svchost
     12     2,58      12,42       0,00   14956   0 svchost
      0     0,20       2,59       0,00       4   0 System
     41    25,59       2,71       1,06    4616   1 SystemSettings
     33     6,47      15,89       0,23    6540   1 taskhostw
     22    13,64      51,73       0,48   11248   1 TextInputHost
     18     8,73      19,60       0,00    4780   0 tphkload
      9     1,43       6,70       0,44    8176   1 tposd
     10     2,14       9,52       0,12    9716   1 UserOOBEBroker
     10     2,51      10,63       0,00    5772   0 vmcompute
      0   302,68     302,02       0,00    7476   0 vmmem
     23    39,48      22,25       0,00    2652   0 vmms
     32    10,40      17,93       0,00    8008   0 vmwp
     39    49,89     100,15      14,84   12348   1 WindowsTerminal
     11     1,39       6,37       0,00     880   0 wininit
     14     2,88      12,32       0,00     924   1 winlogon
     71    49,08       3,20       2,11     860   1 WinStore.App
      7     1,16       5,64       0,00    2544   0 wlanext
     12     9,50      17,19       0,00    6808   0 WmiPrvSE
      7     1,20       6,12       0,02   10208   1 wslhost
     14     8,91      10,88       0,00    1076   0 WUDFHost
     17     9,75      21,38       0,00    1260   0 WUDFHost
      8     1,49       5,94       0,00    2788   0 WUDFHost
     18     6,12      19,96       6,89   14416   1 xampp-control
     39    26,86       2,67       1,02   11020   1 YourPhone
     15     3,16      15,25       0,00    9988   0 aesm_service
     25    26,93      35,30       0,41   14904   1 ApplicationFrameHost
      7     1,15       5,29       0,00    5336   0 ApsInsMonSvc
      8     1,60       6,59       0,00    4604   0 ApsInsSvc
      8     1,55       6,10       0,00    4512   0 armsvc
      9     6,91       9,64       0,14    4600   1 bash
      8     5,21       6,78       0,02    9328   1 bash
      9     6,96       9,34       0,36   12576   1 bash
      9     7,03       9,54       0,20   14952   1 bash
      9     5,18       8,00       0,27   15036   1 bash
     28    22,62       2,18       0,94   12324   1 Calculator
      5     2,62       4,55       0,03    2060   1 cmd
      5     2,95       4,49       0,05   12932   1 cmd
      5     2,20       4,05       0,02   14208   1 cmd
     49    40,21       4,70       1,55   12216   1 ColorPickerUI
     27    29,35      38,61       0,00    6000   0 com.docker.service
      7     6,07       9,45       0,00    4100   0 conhost
      7     6,18       9,83       0,03   10216   1 conhost
      9     6,53      12,06       0,05   13524   1 conhost
     49    28,31      75,52       1,11    3724   1 Cortana
     27     1,93       4,76       0,00     772   0 csrss
     22     2,46       5,33       0,00     856   1 csrss
     16     4,02      19,27       1,48    7852   1 ctfmon
     17    26,00      25,70       0,00    4420   0 CxAudioSvc
     10     1,79       8,45       0,00    4564   0 CxAudMsg64
      8     1,40       6,06       0,00    4452   0 CxUIUSvc64
      9     1,39       7,07       0,00    4428   0 CxUtilSvc
     14     2,91       9,23       0,00    5544   0 dasHost
      6     0,91       4,52       0,00    7092   0 dasHost
     11     5,84      14,42       0,00    4980   0 DAX3API
     10     2,41      10,70       0,00    7044   1 DAX3API
      9     1,78       8,13       0,11   13080   1 DisplayLinkTrayApp
     14     2,12       7,93       0,05    9676   1 dllhost
     26     6,18      14,18       0,11    9912   1 dllhost
     16     3,15      10,63       0,00    9972   0 dllhost
      8     1,36       6,73       0,03   12416   1 dllhost
      7     1,44       5,16       2,53     852   1 dptf_helper
     39    55,24      90,21       0,00    1368   1 dwm
     13     1,98       9,35       0,00    4712   0 EasyResume
      7     2,02       6,05       0,00    4128   0 esif_uf
     14     6,56      13,89       0,97    4300   1 ETDCtrl
      9     1,87       6,82       0,00    3224   0 ETDService
     84    72,05     134,66      10,38    7416   1 explorer
     14     1,77       7,46       0,14   13140   1 FileZillaServer
     11     7,99      11,99       0,00    1084   1 fontdrvhost
      5     1,52       3,52       0,00    1092   0 fontdrvhost
     11     1,78       0,32       0,00    7524   0 GoogleCrashHandler
     10     1,81       0,28       0,00    8468   0 GoogleCrashHandler64
     29     9,39      18,93       0,45    1532   1 httpd
     50    15,24      22,14       0,25   14392   1 httpd
      9     1,87       6,52       0,00    3024   0 ibmpmsvc
      0     0,06       0,01       0,00       0   0 Idle
     10     1,88       8,86       0,00    2216   0 igfxCUIService
     14     3,68      13,77       0,23    8508   1 igfxEM
     23    27,24      21,73       0,00    4748   0 IntelAudioService
      8     1,36       7,11       0,00    1832   0 IntelCpHDCPSvc
      7     1,46       6,94       0,00    1572   0 IntelCpHeciSvc
     10     1,58       7,62       0,00    5636   0 jhi_service
     63    53,25      72,24       0,00    4436   0 Lenovo.Modern.ImController
     49    29,80      49,87       1,70    7716   1 Lenovo.Modern.ImController.PluginHost.CompanionApp
     29    27,00      42,20       0,00    2932   0 Lenovo.Modern.ImController.PluginHost.Device
     36    26,52      43,18       1,53   13804   1 Lenovo.Modern.ImController.PluginHost.Device
     41    41,06      60,06       2,14    3256   1 Lenovo.Modern.ImController.PluginHost.SettingsApp
      7     1,38       5,97       0,00    3032   0 LITSSvc
     13     3,84      12,81       0,00    4788   0 LMS
      6     0,95       3,05       0,00    1016   0 LsaIso
     27     7,92      21,45       0,00      88   0 lsass
      0     0,07       1,64       0,00    3380   0 MemoryCompression
      8     1,28       5,58       0,00    4412   0 mosquitto
     89   304,66     270,72       0,00    4444   0 MsMpEng
     16   205,88      29,82       0,34   12080   1 mysqld
     17     3,59      10,26       0,00    9136   0 NisSrv
     64    55,87      53,15       3,06     784   1 node
    188   397,94     400,16      57,08    2752   1 node
     19    17,98      29,49       0,44    9020   1 node
     19    18,44      31,16       0,45   12276   1 node
     18    16,71      29,04      15,16   12812   1 node
     25    33,86      55,23       0,00    4704   0 OfficeClickToRun
     32    42,40      55,23       0,00    4736   0 OneApp.IGCC.WinService
     10     2,06       8,76       0,14    4636   1 OpenConsole
     10     2,00       8,28       0,41   12568   1 OpenConsole
     10     2,10       8,53       0,22   14864   1 OpenConsole
     85   123,53       9,75      19,67   11268   1 PowerLauncher
     21     3,74       5,69       0,59    7008   1 PowerMgr
     18     3,99       4,24       0,34    7636   1 PowerToys
     15    29,04       3,33       0,53   12240   1 PowerToys.FancyZones
      9    15,79       1,40       0,38   12264   1 PowerToys.KeyboardManagerEngine
     57    43,11      78,18       0,72    7028   1 pwsh
     16    13,64      91,42       0,00     128   0 Registry
      8     1,43       6,87       0,00    4772   0 RstMwService
     16     6,12      24,40       0,33    4744   1 RuntimeBroker
     12     2,65      14,01       0,02    9488   1 RuntimeBroker
     18     6,34      24,96       1,19   10324   1 RuntimeBroker
     26    11,42      36,60       1,03   10784   1 RuntimeBroker
     16     3,87      17,79       2,31   11308   1 RuntimeBroker
      9     2,05       9,48       0,09   12456   1 RuntimeBroker
     12     2,82      16,02       0,91   13348   1 RuntimeBroker
      7     1,74       6,91       0,03   15128   1 RuntimeBroker
    125   160,57     236,55       7,50   10508   1 SearchApp
     72    30,24      35,79       0,00   10528   0 SearchIndexer
      0     0,18      38,04       0,00      72   0 SecureSystem
     16     3,99      14,73       0,00   12940   0 SecurityHealthService
      9     1,78       8,89       0,08   11084   1 SecurityHealthSystray
      6     4,44       4,46       0,02    7316   1 sed
      6     4,44       4,45       0,00   15000   1 sed
     11     5,90      10,83       0,00     996   0 services
      4     0,59       2,92       0,00    4528   0 SessionService
     11     2,32       4,88       0,20    9172   1 SettingSyncHost
      7     7,61       8,19       0,00    2276   0 SgrmBroker
      7     5,12       5,77       0,00    5364   1 sh
      8     5,14       7,11       0,05    8868   1 sh
      7     5,13       5,77       0,02   10252   1 sh
      8     5,14       7,11       0,03   11868   1 sh
     16     8,55      18,07       0,00    1468   1 shtctky
     18     6,32      26,20       2,52    2984   1 sihost
      8     2,25       8,00       0,02    8116   1 smartscreen
      3     1,04       1,18       0,00     544   0 smss
      8     1,42       7,33       0,00   11076   0 SocketHeciServer
     23     5,78      17,01       0,00    2132   0 spoolsv
     13     9,06      14,37       0,00    5568   0 SPSSLVpnService
      9     2,04       7,89       0,00    4496   0 sqlwriter
      7     1,11       5,27       0,00    4584   0 ssh-agent
      7     5,06       5,29       0,03   13224   1 ssh-agent
     30    23,50      67,21       1,42    5124   1 StartMenuExperienceHost
     23    11,67      31,38       0,00    1048   0 svchost
     21     7,89      15,68       0,00    1200   0 svchost
     13     2,53       8,29       0,00    1300   0 svchost
      7     1,22       5,21       0,00    1484   0 svchost
      9     1,13       5,18       0,00    1520   0 svchost
